job_id,recruiter_id,company_id,company_name,job_title,category,industry,employment_type,experience_level,work_mode,city,state,country,experience_min_years,experience_max_years,salary_min,salary_max,salary_period,currency,salary_min_lpa,salary_max_lpa,skills_required,education,openings,benefits,job_description,posted_date,application_deadline,status,applicants_count,views_count,featured
JOB00928,REC0095,CMP038,AutoDrive Motors Pvt Ltd,Electrical Engineer,Engineering,Manufacturing & Automotive,Full-time,Mid-Level,Hybrid,Bengaluru,Karnataka,India,3,6,1200000,1750000,Per Year,INR,12.0,17.5,PLC|SCADA|AutoCAD Electrical|Panel Design|Testing,B.E/B.Tech,1,Learning & Development Budget|Referral Bonus|Performance Bonus|Meal Coupons|Health Insurance|Work From Home Allowance,"AutoDrive Motors Pvt Ltd is hiring a Electrical Engineer for its Bengaluru team (hybrid). As a leading player in Manufacturing & Automotive, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Apply AutoCAD Electrical best practices and continuously improve existing processes. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of PLC, SCADA, AutoCAD Electrical, Panel Design. Willingness to learn new technologies.",2026-09-11,2026-11-01,Active,31,217,True
JOB00929,REC0114,CMP046,ClearView Partners India Pvt Ltd,Junior HR Executive,Human Resources,Consulting & Services,Full-time,Junior,Hybrid,Hyderabad,Telangana,India,1,3,500000,700000,Per Year,INR,5.0,7.0,Recruitment|Onboarding|HRIS|Employee Engagement|Communication,BBA,8,Referral Bonus|Paid Time Off|Meal Coupons|Annual Retreat,"ClearView Partners India Pvt Ltd is hiring a Junior HR Executive for its Hyderabad team (hybrid). As a leading player in Consulting & Services, we are looking for a motivated professional; 1-3 years of relevant experience. Key responsibilities: (1) Contribute to documentation, code/process reviews and knowledge sharing. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Apply HRIS best practices and continuously improve existing processes. (4) Design, build and maintain solutions related to Recruitment and Onboarding. Requirements: hands-on knowledge of Recruitment, Onboarding, HRIS, Employee Engagement. Team player with ownership mindset.",2026-09-12,2026-10-16,Active,33,429,False
JOB00930,REC0120,CMP048,StreamVista India Pvt Ltd,Senior Video Editor,Creative,Media & Telecom,Full-time,Senior,Remote,Bengaluru,Karnataka,India,6,9,1050000,1550000,Per Year,INR,10.5,15.5,Premiere Pro|After Effects|Storytelling|Color Grading|Audio Editing,Any Graduate,2,Flexible Hours|Health Insurance|Referral Bonus|Gym Membership,"StreamVista India Pvt Ltd is hiring a Senior Video Editor for its Bengaluru team (remote). As a leading player in Media & Telecom, we are looking for a motivated professional; 6-9 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Premiere Pro and After Effects. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Contribute to documentation, code/process reviews and knowledge sharing. Requirements: hands-on knowledge of Premiere Pro, After Effects, Storytelling, Color Grading. Ability to work in a fast-paced environment.",2026-08-20,2026-09-22,Active,153,1530,False
JOB00931,REC0070,CMP029,Vitalis Pharma India Pvt Ltd,Junior Clinical Research Associate,Clinical,Healthcare & Pharma,Full-time,Junior,Hybrid,Mumbai,Maharashtra,India,1,3,500000,700000,Per Year,INR,5.0,7.0,GCP|Clinical Trials|Regulatory Docs|Monitoring|MS Office,B.Sc,8,Paid Time Off|Health Insurance|Learning & Development Budget,"Vitalis Pharma India Pvt Ltd is hiring a Junior Clinical Research Associate for its Mumbai team (hybrid). As a leading player in Healthcare & Pharma, we are looking for a motivated professional; 1-3 years of relevant experience. Key responsibilities: (1) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (2) Apply Regulatory Docs best practices and continuously improve existing processes. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Design, build and maintain solutions related to GCP and Clinical Trials. Requirements: hands-on knowledge of GCP, Clinical Trials, Regulatory Docs, Monitoring. Team player with ownership mindset.",2026-08-19,2026-11-03,Active,267,1602,False
JOB00932,REC0047,CMP019,Trustwave Finance Ltd,Senior Compliance Officer,Legal & Compliance,Fintech & Banking,Full-time,Senior,Hybrid,Bengaluru,Karnataka,India,6,9,1450000,2150000,Per Year,INR,14.5,21.5,RBI Regulations|AML|KYC|Audit|Risk Assessment,BBA,3,Health Insurance|Performance Bonus|Paid Time Off|Stock Options (ESOPs),"Trustwave Finance Ltd is hiring a Senior Compliance Officer for its Bengaluru team (hybrid). As a leading player in Fintech & Banking, we are looking for a motivated professional; 6-9 years of relevant experience. Key responsibilities: (1) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Design, build and maintain solutions related to RBI Regulations and AML. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of RBI Regulations, AML, KYC, Audit. Willingness to learn new technologies.",2026-09-04,2026-11-23,Active,38,532,False
JOB00933,REC0063,CMP026,Freshbasket Co,Customer Support Executive,Support,E-commerce & Retail,Contract,Mid-Level,On-site,Chennai,Tamil Nadu,India,3,6,600000,850000,Per Year,INR,6.0,8.5,Communication|CRM|Problem Solving|Zendesk|Empathy,B.Com,2,Performance Bonus|Annual Retreat|Work From Home Allowance,"Freshbasket Co is hiring a Customer Support Executive for its Chennai team (on-site). As a leading player in E-commerce & Retail, we are looking for a motivated professional; 3-6 years of relevant experience. Key responsibilities: (1) Apply Problem Solving best practices and continuously improve existing processes. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Design, build and maintain solutions related to Communication and CRM. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Communication, CRM, Problem Solving, Zendesk. Good analytical and problem-solving abilities.",2026-09-07,2026-10-26,Active,60,900,False
JOB00934,REC0096,CMP039,SteelCraft Industries Pvt Ltd,Senior Mechanical Design Engineer,Engineering,Manufacturing & Automotive,Full-time,Senior,Remote,Bengaluru,Karnataka,India,6,8,1500000,2000000,Per Year,INR,15.0,20.0,SolidWorks|AutoCAD|GD&T|Manufacturing Processes|FEA,MCA,3,Meal Coupons|Performance Bonus|Learning & Development Budget,"SteelCraft Industries Pvt Ltd is hiring a Senior Mechanical Design Engineer for its Bengaluru team (remote). As a leading player in Manufacturing & Automotive, we are looking for a motivated professional; 6-8 years of relevant experience. Key responsibilities: (1) Apply GD&T best practices and continuously improve existing processes. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Design, build and maintain solutions related to SolidWorks and AutoCAD. Requirements: hands-on knowledge of SolidWorks, AutoCAD, GD&T, Manufacturing Processes. Team player with ownership mindset.",2026-08-03,2026-09-17,Closed,205,2665,False
JOB00935,REC0033,CMP013,Finova Solutions Pvt Ltd,Senior Data Analyst,Data & Analytics,Fintech & Banking,Contract,Senior,Hybrid,Bengaluru,Karnataka,India,6,9,1600000,2350000,Per Year,INR,16.0,23.5,SQL|Python|Tableau|Statistics|Excel,M.Tech,15,Stock Options (ESOPs)|Paid Time Off|Flexible Hours|Meal Coupons|Annual Retreat|Referral Bonus,"Finova Solutions Pvt Ltd is hiring a Senior Data Analyst for its Bengaluru team (hybrid). As a leading player in Fintech & Banking, we are looking for a motivated professional; 6-9 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Apply Tableau best practices and continuously improve existing processes. (3) Design, build and maintain solutions related to SQL and Python. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of SQL, Python, Tableau, Statistics. Willingness to learn new technologies.",2026-08-20,2026-09-14,Closed,99,594,False
JOB00936,REC0014,CMP006,Pixelforge Technologies Pvt Ltd,Junior DevOps Engineer,DevOps & Cloud,Information Technology,Full-time,Junior,Hybrid,Chennai,Tamil Nadu,India,1,3,850000,1100000,Per Year,INR,8.5,11.0,Kubernetes|Docker|Jenkins|Terraform|AWS,B.E/B.Tech,20,Learning & Development Budget|Stock Options (ESOPs)|Relocation Assistance|Work From Home Allowance|Gym Membership|Flexible Hours,"Pixelforge Technologies Pvt Ltd is hiring a Junior DevOps Engineer for its Chennai team (hybrid). As a leading player in Information Technology, we are looking for a motivated professional; 1-3 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Kubernetes and Docker. (2) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Contribute to documentation, code/process reviews and knowledge sharing. Requirements: hands-on knowledge of Kubernetes, Docker, Jenkins, Terraform. Team player with ownership mindset.",2026-08-08,2026-10-25,Active,270,2160,True
JOB00937,REC0047,CMP019,Trustwave Finance Ltd,Relationship Manager Intern,Sales,Fintech & Banking,Internship,Fresher,Remote,Noida,Uttar Pradesh,India,0,0,12000,22000,Per Month,INR,,,Banking Products|Client Relations|Cross-selling|KYC|Communication,Any Graduate,1,Relocation Assistance|Paid Time Off|Flexible Hours|Referral Bonus|Gym Membership,"Trustwave Finance Ltd is hiring a Relationship Manager Intern for its Noida team (remote). As a leading player in Fintech & Banking, we are looking for a motivated professional; freshers are welcome to apply. Key responsibilities: (1) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (2) Own deliverables end-to-end and communicate progress to stakeholders. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Design, build and maintain solutions related to Banking Products and Client Relations. Requirements: hands-on knowledge of Banking Products, Client Relations, Cross-selling, KYC. Willingness to learn new technologies.",2026-08-20,2026-10-01,Active,433,6495,False
JOB00938,REC0036,CMP014,PayNest Pvt Ltd,Junior Relationship Manager,Sales,Fintech & Banking,Contract,Junior,On-site,Mumbai,Maharashtra,India,1,4,550000,800000,Per Year,INR,5.5,8.0,Banking Products|Client Relations|Cross-selling|KYC|Communication,B.Com,1,Meal Coupons|Work From Home Allowance|Stock Options (ESOPs),"PayNest Pvt Ltd is hiring a Junior Relationship Manager for its Mumbai team (on-site). As a leading player in Fintech & Banking, we are looking for a motivated professional; 1-4 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Apply Cross-selling best practices and continuously improve existing processes. (3) Design, build and maintain solutions related to Banking Products and Client Relations. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Banking Products, Client Relations, Cross-selling, KYC. Good analytical and problem-solving abilities.",2026-09-13,2026-11-16,Active,41,369,False
JOB00939,REC0012,CMP005,Codeloom Ltd,Data Scientist,Data & Analytics,Information Technology,Full-time,Mid-Level,On-site,Gurugram,Haryana,India,3,5,1200000,1750000,Per Year,INR,12.0,17.5,Python|Machine Learning|Pandas|Statistics|TensorFlow,B.E/B.Tech,20,Paid Time Off|Referral Bonus|Health Insurance|Performance Bonus|Meal Coupons,"Codeloom Ltd is hiring a Data Scientist for its Gurugram team (on-site). As a leading player in Information Technology, we are looking for a motivated professional; 3-5 years of relevant experience. Key responsibilities: (1) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (2) Contribute to documentation, code/process reviews and knowledge sharing. (3) Own deliverables end-to-end and communicate progress to stakeholders. (4) Design, build and maintain solutions related to Python and Machine Learning. Requirements: hands-on knowledge of Python, Machine Learning, Pandas, Statistics. Team player with ownership mindset.",2026-08-02,2026-10-08,Active,213,2982,True
JOB00940,REC0107,CMP043,Stratos Consulting Pvt Ltd,Senior Process Associate - BPO,Operations,Consulting & Services,Full-time,Senior,Hybrid,Mumbai,Maharashtra,India,6,10,1000000,1350000,Per Year,INR,10.0,13.5,Communication|Typing|MS Office|Data Entry|Customer Handling,Any Graduate,5,Meal Coupons|Flexible Hours|Paid Time Off|Health Insurance,"Stratos Consulting Pvt Ltd is hiring a Senior Process Associate - BPO for its Mumbai team (hybrid). As a leading player in Consulting & Services, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Design, build and maintain solutions related to Communication and Typing. (2) Apply MS Office best practices and continuously improve existing processes. (3) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. (4) Own deliverables end-to-end and communicate progress to stakeholders. Requirements: hands-on knowledge of Communication, Typing, MS Office, Data Entry. Good analytical and problem-solving abilities.",2026-09-14,2026-10-31,Active,13,104,False
JOB00941,REC0007,CMP003,Cloudnine Labs Pvt Ltd,Senior Data Scientist,Data & Analytics,Information Technology,Contract,Senior,Hybrid,Bengaluru,Karnataka,India,6,10,2000000,2850000,Per Year,INR,20.0,28.5,Python|Machine Learning|Pandas|Statistics|TensorFlow,B.E/B.Tech,15,Annual Retreat|Health Insurance|Flexible Hours|Performance Bonus|Stock Options (ESOPs),"Cloudnine Labs Pvt Ltd is hiring a Senior Data Scientist for its Bengaluru team (hybrid). As a leading player in Information Technology, we are looking for a motivated professional; 6-10 years of relevant experience. Key responsibilities: (1) Own deliverables end-to-end and communicate progress to stakeholders. (2) Design, build and maintain solutions related to Python and Machine Learning. (3) Contribute to documentation, code/process reviews and knowledge sharing. (4) Collaborate with cross-functional teams to deliver high-quality outcomes on schedule. Requirements: hands-on knowledge of Python, Machine Learning, Pandas, Statistics. Strong communication skills.",2026-08-06,2026-10-03,Active,102,1326,False
